1.79976 	0 	-7.11237e-19 	-0.28243 	0.00314188 	3.30425e-20
1.93791 	0 	-7.11237e-19 	-0.316426 	0.00320811 	-2.63524e-20
2.0805 	0 	-7.11237e-19 	-0.351159 	0.00319285 	1.39639e-20
2.22764 	0 	-7.11237e-19 	-0.386761 	0.00305767 	-1.74808e-20
2.37949 	0 	-7.11237e-19 	-0.420752 	0.00276183 	6.14027e-21
2.53621 	0 	-7.11237e-19 	-0.4515 	0.00227595 	2.14311e-21
2.69794 	0 	-7.11237e-19 	-0.475798 	0.00157124 	-9.37567e-21
2.86485 	0 	-5.55112e-19 	-0.490626 	0.000639403 	7.84691e-21
3.0371 	0 	-3.98986e-19 	-0.492031 	-0.000510671 	-5.57978e-21
3.21486 	0 	-3.98986e-19 	-0.47646 	-0.00183235 	4.22597e-21
3.39832 	0 	-3.98986e-19 	-0.440929 	-0.00318929 	-5.3741e-21
3.58764 	0 	-2.60209e-19 	-0.385019 	-0.00439233 	-7.38921e-21
3.78303 	0 	-1.21431e-19 	-0.311108 	-0.00527984 	4.79525e-21
3.98467 	0 	-1.21431e-19 	-0.223768 	-0.00579203 	-1.2709e-21
4.19276 	0 	-1.21431e-19 	-0.128082 	-0.00595102 	3.12482e-21
4.40752 	0 	-2.60209e-19 	-0.0290332 	-0.00581927 	-1.0357e-21
4.62915 	0 	-3.98986e-19 	0.069212 	-0.005476 	-3.30482e-22
4.85787 	0 	-3.98986e-19 	0.163372 	-0.00499945 	-3.99481e-22
5.09391 	0 	-3.98986e-19 	0.251279 	-0.00445733 	-8.7434e-22
5.33751 	0 	-3.98986e-19 	0.331626 	-0.00390429 	2.134e-22
5.58891 	0 	-3.98986e-19 	0.404036 	-0.00337556 	-2.10212e-21
5.84835 	0 	-3.98986e-19 	0.468509 	-0.00289495 	1.38206e-21
