-0.931994 	-5.25597e-32 	-3.20924e-19 	0.623962 	-0.00864188 	1.25508e-19
-0.8892 	-6.93877e-32 	-2.42861e-19 	0.591765 	-0.00935755 	-6.17566e-20
-0.848474 	-6.85678e-32 	-2.42861e-19 	0.556919 	-0.0101386 	1.72371e-19
-0.809714 	-8.15678e-32 	-2.42861e-19 	0.519249 	-0.0109928 	-3.39034e-19
-0.772827 	-9.29095e-32 	-1.04083e-19 	0.478513 	-0.0119261 	2.00845e-19
-0.737721 	-1.07538e-31 	-4.59702e-19 	0.434439 	-0.0129452 	-1.60211e-19
-0.704312 	-1.28525e-31 	-7.37257e-19 	0.386734 	-0.0140544 	-5.034e-20
-0.672516 	-1.4392e-31 	-7.97973e-19 	0.335109 	-0.0152414 	-5.98624e-20
-0.642256 	-1.51574e-31 	-9.36751e-19 	0.27936 	-0.0164387 	2.25494e-19
-0.613458 	-1.48578e-31 	-9.36751e-19 	0.219648 	-0.0174458 	7.84885e-20
-0.58605 	-1.30253e-31 	-6.59195e-19 	0.157236 	-0.0178226 	-1.30284e-19
-0.559967 	-1.11086e-31 	-4.59702e-19 	0.0951102 	-0.0168107 	-2.51506e-19
-0.535144 	-1.01724e-31 	-6.76542e-19 	0.0390864 	-0.013346 	-6.29332e-20
-0.51152 	-8.96484e-32 	-1.04569e-18 	0.00722678 	-0.00610542 	1.36155e-19
0.51152 	0 	-4.33681e-19 	-0.00201631 	0.0018024 	-9.92125e-20
0.535144 	0 	-4.33681e-19 	-0.011646 	0.00425051 	2.96072e-20
0.559967 	0 	-5.72459e-19 	-0.0300436 	0.00591382 	2.02117e-19
0.58605 	0 	-5.72459e-19 	-0.0529438 	0.007023 	3.49238e-20
0.613458 	0 	-5.72459e-19 	-0.078926 	0.0077348 	-5.19459e-20
0.642256 	0 	-8.50015e-19 	-0.106935 	0.00817451 	-1.07095e-19
0.672516 	0 	-9.88792e-19 	-0.136196 	0.0084389 	8.18951e-20
0.704312 	0 	-9.88792e-19 	-0.166241 	0.00859913 	4.4925e-20
0.737721 	0 	-9.88792e-19 	-0.196807 	0.00870415 	-3.05457e-20
0.772827 	0 	-9.88792e-19 	-0.22776 	0.00878436 	-7.25664e-20
0.809714 	0 	-9.88792e-19 	-0.259046 	0.00885613 	2.52372e-19
0.848474 	0 	-1.12757e-18 	-0.290667 	0.00892653 	-1.90499e-19
0.8892 	0 	-1.26635e-18 	-0.32263 	0.00899587 	1.07148e-19
0.931994 	0 	-1.26635e-18 	-0.354614 	0.00905752 	-1.94153e-19
0.97696 	0 	-1.26635e-18 	-0.38696 	0.00912101 	4.60696e-20
1.05628 	0 	-1.12757e-18 	-0.446507 	0.00920703 	1.82283e-20
1.17064 	0 	-9.88792e-19 	-0.515179 	0.00634222 	2.88248e-20
1.28866 	0 	-9.88792e-19 	-0.560983 	0.00445848 	-5.68601e-21
1.41046 	0 	-9.88792e-19 	-0.593251 	0.00163206 	-2.0654e-20
1.53616 	0 	-9.88792e-19 	-0.593163 	-0.00129881 	-1.91158e-20
1.66588 	0 	-8.50015e-19 	-0.567737 	-0.00474745 	2.31278e-21
1.79976 	0 	-7.11237e-19 	-0.49918 	-0.0084789 	3.42297e-20
1.93791 	0 	-7.11237e-19 	-0.393443 	-0.0116741 	-2.07423e-20
2.0805 	0 	-7.11237e-19 	-0.252962 	-0.0135244 	4.76935e-21
2.22764 	0 	-7.11237e-19 	-0.0984144 	-0.0136931 	-3.02521e-21
2.37949 	0 	-7.11237e-19 	0.0568 	-0.0127084 	2.78598e-22
2.53621 	0 	-7.11237e-19 	0.200468 	-0.0111088 	-2.83574e-22
2.69794 	0 	-7.11237e-19 	0.328035 	-0.00936039 	2.23083e-21
2.86485 	0 	-5.55112e-19 	0.437726 	-0.00771233 	-1.97087e-21
3.0371 	0 	-3.98986e-19 	0.530618 	-0.00628245 	1.4369e-21
3.21486 	0 	-3.98986e-19 	0.608662 	-0.00509908 	-1.0914e-21
3.39832 	0 	-3.98986e-19 	0.674214 	-0.00414803 	1.39265e-21
3.58764 	0 	-2.60209e-19 	0.729524 	-0.00339443 	2.03564e-21
3.78303 	0 	-1.21431e-19 	0.776516 	-0.00279547 	-1.47246e-21
3.98467 	0 	-1.21431e-19 	0.816656 	-0.00230913 	4.39801e-22
4.19276 	0 	-1.21431e-19 	0.850945 	-0.0019013 	-1.65327e-21
4.40752 	0 	-2.60209e-19 	0.880029 	-0.00154977 	7.06768e-22
4.62915 	0 	-3.98986e-19 	0.904366 	-0.00124374 	2.25322e-22
4.85787 	0 	-3.98986e-19 	0.924371 	-0.00097999 	-2.15757e-22
5.09391 	0 	-3.98986e-19 	0.940506 	-0.000758157 	-4.15047e-22
5.33751 	0 	-3.98986e-19 	0.953296 	-0.000577328 	8.81782e-23
5.58891 	0 	-3.98986e-19 	0.963296 	-0.000434626 	-6.92583e-22
5.84835 	0 	-3.98986e-19 	0.97105 	-0.000325306 	3.72726e-22
